Category,Yard,City,Zip,School District,Year Built,Acres,Square Feet,Newly Built,Asking Price,Bathrooms,Bedrooms,Special Features,Floor Covering,Carpet,Hard Wood,Tile,Laminate,Finished Basement,Garage,Fireplace,Deck,Sprinklers,Pool,By Owner,Washer,Dryer,Fenced,Landscape,Central Air,Brick,Stucco
single family home,fenced full|landscape full,bluffdale,84065,jordan,2018,0.11,3072,FALSE,419900,2.5,3,sprinklers automatic|walkin closet,carpet|laminate,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial|landscape full,holladay,84117,not specified,1960,0.3,2910,FALSE,699000,3,4,not specified,carpet|hardwood,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced none|landscape full,eagle mountain,84005,alpine,2006,0.15,3172,FALSE,369900,3,6,sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial|landscape front,manti,84642,south sanpete,1930,0.37,2284,FALSE,239000,1.5,3,fireplace woodburning|patio covered|walkin closet,hardwood|linoleum,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
single family home,fenced partial|landscape none,tabiona,84072,duchesne,2010,7.31,800,FALSE,279000,1,1,fireplace woodburning|patio covered,other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
single family home,fenced full|landscape full,clinton,84015,davis,2006,0.21,2913,FALSE,334900,3,4,fireplace gas|sprinklers automatic|walkin closet,carpet|hardwood|laminate|tile,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
single family home,not specified,herriman,84096,not specified,2018,0.24,5298,FALSE,925000,4,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,sterling,84665,south sanpete,2004,1.5,4160,FALSE,444994,2,5,patio covered|sprinklers automatic,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,not applicable,spanish fork,84660,nebo,2019,0.25,3400,FALSE,429900,2.5,3,walkin closet,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
single family home,fenced none,duchesne,84021,duchesne,2007,2.52,1116,FALSE,110000,1,2,not specified,carpet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,not specified,south ogden,84403,not specified,1955,0.23,2132,FALSE,264900,2,5,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced full|landscape back|landscape front,alpine,84004,alpine,2013,0.32,4664,FALSE,735000,5,7,fireplace gas|patio uncovered|security system|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
townhouse/condo,not specified,park city,84098,not specified,2001,0.1,1054,FALSE,589000,3,2,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,fenced partial|landscape full,pleasant view,84414,weber,1996,0.36,4246,FALSE,429900,3,4,fireplace gas|patio uncovered|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
single family home,landscape back|landscape front|landscape full,lehi,84043,alpine,2017,0.33,6044,FALSE,1150000,3.5,5,deck|fireplace gas|fireplace woodburning|patio covered|patio uncovered|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,south jordan,84009,jordan,2009,0.07,2234,FALSE,349000,3,3,walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full|landscape front,st george,84790,washington,2005,0.35,4644,FALSE,565000,4.5,6,deck|fireplace gas|hot tub|patio covered|pool|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced full|landscape full,st george,84790,not specified,2016,0.29,3516,FALSE,599900,5,5,fireplace gas|sprinklers automatic,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
townhouse/condo,landscape full,saratoga springs,84045,alpine,2018,0.01,1750,FALSE,279900,3.5,3,deck|patio covered|walkin closet,carpet|laminate|other,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
single family home,not specified,kaysville,84037,not specified,2017,0.56,5265,FALSE,749800,5,6,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,landscape full,brigham city,84302,not specified,2016,0.24,1871,FALSE,319900,2.5,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,harrisville,84414,weber,2008,0.36,4204,FALSE,449900,2.5,5,patio covered|sprinklers automatic|walkin closet,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,not specified,heber city,84032,not specified,2008,0.59,6115,FALSE,875000,6,7,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
single family home,fenced full,st george,84770,washington,2004,3484,1734,FALSE,269000,2,3,fireplace gas|patio covered|sprinklers automatic,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
single family home,not specified,heber city,84032,not specified,2008,0.59,6115,FALSE,875000,6,7,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
multifamily home,fenced full,south salt lake city,84106,not specified,1987,0.43,2200,FALSE,550000,2,4,patio covered|patio uncovered,carpet|linoleum|other,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
single family home,fenced partial|landscape full,perry,84302,box elder,2009,3,3600,FALSE,405000,3.5,6,fireplace gas|fireplace other|patio uncovered|security system|sprinklers automatic|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial,hooper,84401,weber,2010,0.23,2692,FALSE,329900,2.5,4,sprinklers automatic|walkin closet,carpet|hardwood,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
single family home,landscape none,elk ridge,84651,not specified,2019,0.2,4188,FALSE,406900,3,5,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced partial,duchesne,84021,duchesne,1937,0.4,1474,FALSE,125000,2,4,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
single family home,landscape none,erda,84074,tooele,2018,1.41,4099,FALSE,524987,2.5,4,sprinklers automatic|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
townhouse/condo,fenced partial,holladay,84117,granite,1978,0.1,1756,FALSE,349900,2.5,2,fireplace woodburning|patio uncovered|walkin closet,carpet|linoleum,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
single family home,not specified,ogden,84404,not specified,1950,0.2,1324,FALSE,205000,1,3,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
single family home,fenced full|landscape full,highland,84003,alpine,2003,0.84,5714,FALSE,869900,3.5,7,deck|fireplace gas|hot tub|patio uncovered|sprinklers automatic|walkin closet,carpet|hardwood|tile,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
single family home,fenced partial|landscape full,lehi,84043,alpine,2015,0.12,3294,FALSE,450000,3,4,deck|hot tub|patio covered|pool|security system|sprinklers automatic|walkin closet,carpet|laminate,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
single family home,fenced partial|landscape full,sandy,84092,canyons,1977,0.25,3154,FALSE,454900,3,5,deck|fireplace woodburning|patio covered|sprinklers automatic,carpet|laminate,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
multifamily home,landscape full,logan,84341,logan city,1984,0.2,3520,FALSE,510000,4,8,sprinklers automatic,carpet|tile,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
single family home,fenced partial|landscape full,west haven,84401,weber,2015,0.39,3779,FALSE,499900,3,6,fireplace gas,carpet|other|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
single family home,fenced full,sandy,84094,canyons,1983,0.18,2088,FALSE,349900,2,3,not specified,carpet|linoleum|tile,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
single family home,not specified,syracuse,84075,not specified,2017,0.23,3186,FALSE,450000,3,6,not specified,not specified,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
townhouse/condo,landscape full,bluffdale,84065,jordan,2004,0.01,1247,FALSE,215000,2,3,deck|pool|walkin closet,carpet|linoleum,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
townhouse/condo,not applicable,millcreek,84107,granite,1984,0.01,1080,FALSE,196893,1.5,2,fireplace other,carpet|other,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
single family home,fenced none|landscape none,mantua,84324,not specified,2019,0.5,3430,FALSE,449999,2.5,3,fireplace gas|patio covered|walkin closet,carpet|laminate|tile,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
